Model,Year,HorsePower,Fuel,Mileage,Transmission,Price
BMW 525d Limousine HiFi Xenon Navi Prof. Tempomat,2015,160 kW (218 CP),Diesel, 69.800 km,automata,24.470 EUR (brut) 20.563 EUR (net)
BMW 525d,2005,130 kW (177 CP),Diesel, 215.000 km,manuala,3.990 EUR (brut)
BMW 5 Lim. 520d*Leder*Xenon*Navi*M-Lenkrad*2.Hand,2012,135 kW (184 CP),Diesel, 115.000 km,automata,16.690 EUR (brut)
BMW 530d Limousine M Sportpaket Head-Up HiFi DAB,2018,195 kW (265 CP),Diesel, 10.500 km,automata,60.970 EUR (brut) 51.235 EUR (net)
BMW 520d Limousine,2019,140 kW (190 CP),Diesel,0 km,automata,43.649 EUR (brut) 36.680 EUR (net)
BMW 530d xDr.Sport Standh.AHK ACC Komf-Sitz+Bel.Park,2018,195 kW (265 CP),Diesel, 24.745 km,automata,48.888 EUR (brut) 41.082 EUR (net)
"BMW 520d""Automatik""Leder""Navi""",2006,120 kW (163 CP),Diesel, 168.000 km,automata,5.900 EUR (brut)
"BMW 530d""Modern Line""Head Up""Leder""Kamera""Navi""",2014,190 kW (258 CP),Diesel, 69.000 km,automata,23.900 EUR (brut) 20.084 EUR (net)
"BMW 525 d mit extra's in gutte bzustand, billige pr.",2010,150 kW (204 CP),Diesel, 245.000 km,manuala,9.450 EUR (brut)
BMW 525i Limo /Leder / Autom. / Navi / TOP Zustand,2009,160 kW (218 CP),Benzina, 270.911 km,automata,6.950 EUR (brut)
BMW 530d xDrive Lim. Aut. ADP-LED/GSD/STOPaGO,2015,190 kW (258 CP),Diesel, 64.600 km,automata,33.740 EUR (brut) 28.353 EUR (net)
BMW 523i Automatik Lim. F10 Erstbesitz Scheckheft,2010,150 kW (204 CP),Benzina, 94.038 km,automata,18.990 EUR (brut)
BMW 530d Aut.,2014,190 kW (258 CP),Diesel, 91.115 km,automata,34.790 EUR (brut)
BMW 550i mit Vollausstattung,2010,300 kW (408 CP),Benzina, 171.903 km,automata,22.600 EUR (brut)
BMW 5 Lim. 525d  1.Hand Xenon Navi Leder Pdc TÃ¼v NEU,2010,150 kW (204 CP),Diesel, 95.000 km,manuala,15.490 EUR (brut)
BMW 525d Aut. Navi Prof Leder Xenon GSHD PDC Stop&GO,2010,150 kW (204 CP),Diesel, 89.000 km,automata,17.900 EUR (brut)
BMW 5 Lim.535d*Fond-Entertainment*Xenon*Navi*Kamera*,2011,220 kW (299 CP),Diesel, 145.000 km,automata,19.990 EUR (brut)
BMW 525d°M Sport Paket°Navi°Euro4°GuterZustand,2005,130 kW (177 CP),Diesel, 289.000 km,manuala,4.600 EUR (brut)
BMW 535d Aut. M-Paket Head UP,2007,210 kW (286 CP),Diesel, 194.500 km,automata,13.250 EUR (brut)
BMW 525d Limousine Navi Prof. Alarmanlage Speed Limi,2016,160 kW (218 CP),Diesel, 53.600 km,automata,27.900 EUR (brut) 23.445 EUR (net)
BMW 535d Lim. (LEDER-BEIGE /NAVI /AUT /XENON,2014,220 kW (299 CP),Diesel, 135.000 km,automata,20.700 EUR (brut)
BMW 530d MEMORY PDC SHZ KAMERA XENON HUD NAVI EU6,2016,190 kW (258 CP),Diesel, 83.575 km,automata,29.890 EUR (brut) 25.118 EUR (net)
BMW 525d Sport Aut.Head up*Leder Begie*Navi*Xenon*E5,2010,150 kW (204 CP),Diesel, 120.000 km,automata,15.999 EUR (brut)
BMW 523iA Limousine*AUT.*NAVI*XENON*PDC*STANDHZG.*,2005,130 kW (177 CP),Benzina, 192.000 km,automata,5.890 EUR (brut)
BMW 550i *AUTOMATIK*LEDER*NAVI*XENON*SD*,2005,270 kW (367 CP),Benzina, 184.502 km,automata,10.950 EUR (brut)
BMW 525d Aut.,2005,130 kW (177 CP),Diesel, 279.000 km,automata,4.150 EUR (brut)
BMW 520d,2011,135 kW (184 CP),Diesel, 192.500 km,manuala,11.700 EUR (brut)
BMW 520d Lim / Leder / Navi / SHZ / 2xPDC,2012,135 kW (184 CP),Diesel, 91.000 km,manuala,14.700 EUR (brut) 12.353 EUR (net)
"BMW 525d Aut*MOD""2006""LEDER*NAVI*GLASDACH*1-A ZUST.*",2005,130 kW (177 CP),Diesel, 107.789 km,automata,8.500 EUR (brut)
BMW 540i xDrive Limousine M Sportpaket Head-Up DAB,2019,250 kW (340 CP),Benzina,0 km,automata,91.630 EUR (brut) 77.000 EUR (net)
BMW 525 d M-Sportpaket M -Paket-Navi-Leder-HUD-SHD *,2014,160 kW (218 CP),Diesel, 139.985 km,automata,22.950 EUR (brut) 19.286 EUR (net)
BMW 520d xDrive Limousine HiFi Xenon RFK Navi Bus.,2015,135 kW (184 CP),Diesel, 99.821 km,automata,21.870 EUR (brut) 18.378 EUR (net)
BMW 5 Series Sedan 530d xDrive,2013,190 kW (258 CP),Diesel, 150.000 km,automata,20.999 EUR (brut)
BMW 520i E60 LCI,2008,125 kW (170 CP),Benzina, 210.000 km,manuala,6.500 EUR (brut)
BMW 535iA Lim. Navi Prof. Standh. Glasdach Xenon,2010,225 kW (306 CP),Benzina, 44.000 km,automata,23.400 EUR (brut)
BMW 530d*LEDER*NAVI PROF.*HARMAN KARDON*8-FACH*,2013,190 kW (258 CP),Diesel, 97.500 km,automata,23.500 EUR (brut)
"BMW 535d Limousine, Navi,Leder,AHK,Kurvenlicht,etc.",2005,200 kW (272 CP),Diesel, 121.713 km,automata,7.990 EUR (brut)
BMW 520d Aut.*XENON*NAVI*LEDER*SPORTSITZE*HEAD-UP*,2013,135 kW (184 CP),Diesel, 132.900 km,automata,15.990 EUR (brut)
BMW 520i *360° Kamera*XENON*Teilleder-Sportsitze*TOP,2012,135 kW (184 CP),Benzina, 25.000 km,automata,21.990 EUR (brut)
BMW 530i xDrive M Sportpaket°AC C Plus°SD°Rf-kamera,2018,185 kW (252 CP),Benzina, 17.650 km,automata,48.700 EUR (brut) 40.924 EUR (net)
BMW 520d LIMOUSINE NR:9093,2006,120 kW (163 CP),Diesel, 242.000 km,manuala,5.200 EUR (brut)
BMW 520d Aut. Luxury Line Bi-Xenon AHK Standheizung,2015,140 kW (190 CP),Diesel, 121.541 km,automata,19.890 EUR (brut) 16.714 EUR (net)
BMW 518d Aut.*Navi-P*Xenon*RFK*PDC*Skisack*,2014,105 kW (143 CP),Diesel, 102.172 km,automata,17.250 EUR (brut) 14.496 EUR (net)
BMW 520d Aut.*Leder*Xenon*Sportsitze*Navi-Prof*,2015,135 kW (184 CP),Diesel, 197.752 km,automata,17.750 EUR (brut) 14.916 EUR (net)
BMW 525i Aut. Edition Sport,2009,160 kW (218 CP),Benzina, 135.000 km,automata,12.990 EUR (brut)
BMW 530i xDrive Limousine M Sportpaket Head-Up DAB,2018,185 kW (252 CP),Benzina, 14.605 km,automata,55.280 EUR (brut) 46.454 EUR (net)
BMW 520d xDrive Limousine M Sportpaket Head-Up HiFi,2018,140 kW (190 CP),Diesel, 19.400 km,automata,48.880 EUR (brut) 41.076 EUR (net)
BMW 520d Limousine HiFi DAB Navi Prof. Klimaaut.,2015,140 kW (190 CP),Diesel, 70.500 km,automata,24.930 EUR (brut) 20.950 EUR (net)
BMW 530d Limousine Head-Up DAB WLAN Navi Prof. Shz,2017,195 kW (265 CP),Diesel, 38.700 km,automata,36.900 EUR (brut) 31.008 EUR (net)
BMW 530d Aut. M sportpaket,2011,180 kW (245 CP),Diesel, 150.000 km,automata,19.950 EUR (brut)
BMW 520d*Navi**KLIMAAUTO.**AUTOMATIK**SH**NEUWERTIG*,2013,135 kW (184 CP),Diesel, 117.000 km,automata,19.999 EUR (brut)
BMW 535d Sport-Aut. Edition Sport,2008,210 kW (286 CP),Diesel, 246.000 km,automata,11.900 EUR (brut)
BMW 520dA Navi HiFi Xenon PDC Shz,2015,140 kW (190 CP),Diesel, 145.471 km,automata,17.780 EUR (brut) 14.941 EUR (net)
BMW 520dA Navi GSD StHzg Memory HuD HiFi Kamera,2016,140 kW (190 CP),Diesel, 156.721 km,automata,19.680 EUR (brut) 16.538 EUR (net)
"BMW 535d Sport-Aut. HUD,Leder,Bi-Xenon,Standhzg.",2011,230 kW (313 CP),Diesel, 238.600 km,automata,15.500 EUR (brut)
"BMW 525 525d High Executive, Xenon ,Head up display!",2006,130 kW (177 CP),Diesel, 282.005 km,automata,5.950 EUR (brut)
"BMW 520d Automatik, Lederausstattung, NAVI",2012,135 kW (184 CP),Diesel, 185.000 km,automata,14.350 EUR (brut)
BMW 530d Tausch gegen 335i,2012,190 kW (258 CP),Diesel, 170.850 km,automata,16.499 EUR (brut)
BMW 523i,2006,130 kW (177 CP),Benzina, 180.000 km,manuala,8.500 EUR (brut)
"BMW 525 Serie 525xDrive FUTURA,NAVI,XENON LED,FU",2013,160 kW (218 CP),Diesel, 114.000 km,automata,17.800 EUR (brut)
"BMW 520d  Edition Navi,Leder,SHZ,Alu 19"",WR,2.Hand",2012,135 kW (184 CP),Diesel, 109.500 km,manuala,16.400 EUR (brut)
BMW 530d Sport-Aut.fullaustatung!,2009,173 kW (235 CP),Diesel, 269.989 km,automata,8.700 EUR (brut)
"BMW 530 d, M Packet, Leder, Navi GroÃŸ, Top...",2009,173 kW (235 CP),Diesel, 255.000 km,automata,14.349 EUR (brut)
BMW 535i Gran Turismo Aut. M-Performance ALCANTARA,2014,225 kW (306 CP),Benzina, 62.500 km,automata,26.900 EUR (brut)
BMW 545i,2005,245 kW (333 CP),Benzina, 288.000 km,automata,6.800 EUR (brut)
BMW 5er e60 523i Edition Sport M-Paket Aut...,2009,140 kW (190 CP),Benzina, 109.000 km,automata,14.990 EUR (brut)
BMW 530d xDrive Gran Turismo Navi Prof Panorama Komf,2016,190 kW (258 CP),Diesel, 54.094 km,automata,29.999 EUR (brut) 25.209 EUR (net)
BMW 525d xDrive Aut. Navi Prof HUD Glasdach Soft Cl,2012,160 kW (218 CP),Diesel, 134.183 km,automata,17.999 EUR (brut)
BMW 535d Sport-Aut.,2011,220 kW (299 CP),Diesel, 139.870 km,automata,20.450 EUR (brut)
BMW 530d/M-Paket,2006,170 kW (231 CP),Diesel, 283.000 km,automata,9.500 EUR (brut)
BMW 525d FACELIFT 197ps bixenon,2007,145 kW (197 CP),Diesel, 261.000 km,automata,6.500 EUR (brut)
BMW 530d xDrive Aut. M-Sportpaket LED/HEADUP  DIS,2015,190 kW (258 CP),Diesel, 82.750 km,automata,30.900 EUR (brut)
BMW 523i Sport-Aut.,2010,150 kW (204 CP),Benzina, 192.500 km,automata,12.900 EUR (brut)
BMW 520d Aut.,2013,135 kW (184 CP),Diesel, 217.000 km,automata,13.500 EUR (brut)
"BMW 523i ""XENON""LEDER""XENON""SCHECKHEFT""SERVICE NEU",2005,130 kW (177 CP),Benzina, 142.000 km,manuala,7.900 EUR (brut)
BMW 528i xDrive Sport-Aut M-Paket Kamera LED 6WB,2015,180 kW (245 CP),Benzina, 38.000 km,automata,24.999 EUR (brut)
BMW 525d Sport-Aut. M-Paket,2011,160 kW (218 CP),Diesel, 299.352 km,automata,14.500 EUR (brut)
BMW 520d Sport Line,2017,140 kW (190 CP),Diesel, 47.000 km,automata,29.999 EUR (brut)
BMW 523i,2008,140 kW (190 CP),Benzina, 148.000 km,manuala,9.999 EUR (brut)
BMW 520iA GSD SH PDC Xenon Navi Bluetooth Klima,2012,135 kW (184 CP),Benzina, 122.500 km,automata,15.290 EUR (brut)
"BMW 535d xDrive Navi Pro.Stand Heiz,Soft Close,Head",2012,230 kW (313 CP),Diesel, 128.650 km,automata,23.430 EUR (brut)
BMW 520 d A Lim. (F10),2014,135 kW (184 CP),Diesel, 58.000 km,automata,23.490 EUR (brut)
BMW 520d xDrive M Sportpaket Innovationsp. Klimaaut.,2018,140 kW (190 CP),Diesel, 14.223 km,automata,47.530 EUR (brut) 39.941 EUR (net)
BMW 530d Aut. Navi PDC Klimaaut. Memory Speed Limit,2016,190 kW (258 CP),Diesel, 18.526 km,automata,29.830 EUR (brut) 25.067 EUR (net)
BMW 525d Aut. Navi Prof. Klimaaut. Head-Up PDC HIFI,2016,160 kW (218 CP),Diesel, 100.337 km,automata,24.830 EUR (brut) 20.866 EUR (net)
BMW 530d Aut.,2008,173 kW (235 CP),Diesel, 182.000 km,automata,8.500 EUR (brut)
BMW 530i Sport-Aut. Edition Sport,2008,200 kW (272 CP),Benzina, 256.892 km,automata,8.500 EUR (brut)
BMW 520d xDrive M Sport *Head Up*LED*19Zoll*,2017,140 kW (190 CP),Diesel, 6.200 km,automata,38.990 EUR (brut) 32.765 EUR (net)
"BMW 520d Klimaaut,Navi,Xen,Sitzh,PDC,GSD,Temp,BC,ALU",2007,120 kW (163 CP),Diesel, 170.000 km,manuala,7.999 EUR (brut)
BMW 520d Kamera Memory ActiveGuard Keyless Navi Prof,2017,140 kW (190 CP),Diesel, 21.477 km,automata,33.850 EUR (brut) 28.445 EUR (net)
"BMW 520d xDrive - Top gepflegt, Top Zustand",2014,135 kW (184 CP),Diesel, 203.500 km,automata,20.900 EUR (brut)
BMW 525dA Luxury Line HUD NAVI LED STANDHZ W-LAN EU6,2019,170 kW (231 CP),Diesel,0 km,automata,78.050 EUR (brut) 65.588 EUR (net)
BMW 535d M-Paket Vollausstatung Austauschmotor Neu,2008,210 kW (286 CP),Diesel, 220.000 km,automata,8.290 EUR (brut)
BMW 540iA Lim. NaviProf.HUD.RFK.Leder.PDC.BT.autHeck,2017,250 kW (340 CP),Benzina, 53.512 km,automata,47.898 EUR (brut) 40.250 EUR (net)
BMW 530d Gran Turismo GT,2009,180 kW (245 CP),Diesel, 230.000 km,automata,14.300 EUR (brut)
BMW 520i Lim. M-Sport Aut. /Pano /Navi Sportpaket,2019,135 kW (184 CP),Benzina,0 km,automata,59.004 EUR (brut) 49.583 EUR (net)
BMW 520d Lim. EU6 / NAVI/ HEAD UP/INNOVATION/PDC,2015,140 kW (190 CP),Diesel, 170.969 km,manuala,15.890 EUR (brut) 13.353 EUR (net)
BMW 520d Efficient Dynamics Edition,2012,135 kW (184 CP),Diesel, 120.000 km,automata,17.100 EUR (brut)
BMW 530 Gran Turismo 530d High Executive | HUD | Pan,2010,180 kW (245 CP),Diesel, 358.061 km,automata,12.400 EUR (brut)
BMW 520d,2011,135 kW (184 CP),Diesel, 127.140 km,manuala,14.800 EUR (brut)
BMW 530d*xDrive*Individual*3xTV*360*Kamera*B&O*LED*,2015,190 kW (258 CP),Diesel, 94.700 km,automata,33.900 EUR (brut) 28.487 EUR (net)
BMW 530d xDrive*M-Paket*NAVI*XENON*LEDER*HEADUP*PANO,2007,170 kW (231 CP),Diesel, 265.000 km,automata,6.990 EUR (brut)
BMW 530d xDrive Lim. AUTOMATIK*HEAD UP*GSD*XENON,2012,190 kW (258 CP),Diesel, 290.000 km,automata,14.900 EUR (brut)
BMW 525 *Klima*Xen*AHK*RS*Navi*PDC*Kamera*Sportsi.*,2014,160 kW (218 CP),Diesel, 111.891 km,automata,22.800 EUR (brut)
BMW 535 i ! Facelift M5,2007,279 kW (379 CP),Benzina, 182.000 km,manuala,16.400 EUR (brut)
"BMW 525d Autom., Xenon, Navi, PDC v/h+R.-Cam., Lede",2010,150 kW (204 CP),Diesel, 106.899 km,automata,16.480 EUR (brut)
BMW 520d Sport L./Alarm/BER/NCD/PDC/CDS/Navi Prof.,2016,140 kW (190 CP),Diesel, 105.751 km,automata,23.299 EUR (brut) 19.579 EUR (net)
BMW 525 Serie 5 (F10/F11) xDrive Msport,2012,160 kW (218 CP),Diesel, 188.950 km,automata,22.000 EUR (brut)
BMW 530d xDrive Lim M Paket HUD ACC Virtuell Tacho,2013,190 kW (258 CP),Diesel, 120.500 km,automata,24.700 EUR (brut)
BMW 520d Lim. NaviProf AHK Leder Schiebedach Euro6,2016,140 kW (190 CP),Diesel, 184.000 km,automata,18.900 EUR (brut)
BMW 523i Aut.,2006,130 kW (177 CP),Benzina, 142.000 km,automata,7.500 EUR (brut)
"BMW 535d xDrive Sport-Aut.  Massage+BelÃ¼ftet,HUD,LED",2014,230 kW (313 CP),Diesel, 132.139 km,automata,28.900 EUR (brut) 24.286 EUR (net)
BMW 525d/Bremsen Neu/Autmtk/SHZ/Navi/Voll,2005,130 kW (177 CP),Diesel, 239.000 km,automata,4.699 EUR (brut)
BMW 530i*Softclose! Allrad! Standheizung! Traumhaft*,2008,200 kW (272 CP),Benzina, 166.880 km,automata,11.991 EUR (brut)
BMW 520 2.0 d Navi Business Led Pdc Automatik,2018,140 kW (190 CP),Diesel, 9.610 km,automata,34.500 EUR (brut) 28.992 EUR (net)
BMW 520d M-Sportpaket Navi/Xenon/1.Hand/MwSt.,2013,135 kW (184 CP),Diesel, 128.949 km,automata,19.890 EUR (brut) 16.714 EUR (net)
BMW 520d AUT.LEDER NAVI XENON SITZHZ PDC HUD,2011,135 kW (184 CP),Diesel, 109.000 km,automata,15.950 EUR (brut)
BMW 535dA. Limousine.*BMW SH-GEPFLEGT*,2012,230 kW (313 CP),Diesel, 150.000 km,automata,20.500 EUR (brut)
BMW 525i,2006,160 kW (218 CP),Benzina, 204.000 km,automata,7.900 EUR (brut)
BMW 550i xDrive Limousine Luxury Line HUD SITZBELÃœFT,2014,330 kW (449 CP),Benzina, 79.500 km,automata,35.790 EUR (brut)
BMW 535d xDrive Automatik/Leder/Navi/Xenon,2013,230 kW (313 CP),Diesel, 299.000 km,automata,14.900 EUR (brut)
"BMW 525d Aut. Lim. Komfortsitze, Navi, DDC, Head-Up",2010,150 kW (204 CP),Diesel, 181.000 km,automata,15.499 EUR (brut)
"BMW 535 Gran Turismo d xDrive 2xFONDTV,HUD,SOFTCLOSE",2011,220 kW (299 CP),Diesel, 140.000 km,automata,21.880 EUR (brut) 18.387 EUR (net)
"BMW 530d xDrive SAG M SPORT HUD,SOFT-CLOSE,360GRAD",2011,190 kW (258 CP),Diesel, 131.700 km,automata,23.880 EUR (brut) 20.067 EUR (net)
"BMW 523i SOFT-CLOSE PROFESSIONAL,SCHIEBEDACH,MEMORY",2010,150 kW (204 CP),Benzina, 66.200 km,automata,22.480 EUR (brut)
BMW 525dDiesel 177 ps,2006,130 kW (177 CP),Diesel, 260.000 km,automata,5.750 EUR (brut)
BMW 5Lim.530d/Navi/Aut/PDC/Leder/ScheckheftG,2008,173 kW (235 CP),Diesel, 244.000 km,automata,7.990 EUR (brut)
BMW 525d Aut.,2011,150 kW (204 CP),Diesel, 247.258 km,automata,11.900 EUR (brut)
BMW 530d xDrive / M-PAKET / AT / xenon / ÄŒR,2012,190 kW (258 CP),Diesel, 160.850 km,automata,21.236 EUR (brut) 17.550 EUR (net)
BMW 530i Leder/Navi/Xenon/Head-Up/SitzbelÃ¼ftung,2006,190 kW (258 CP),Benzina, 196.300 km,automata,8.950 EUR (brut)
BMW 520 Gran Turismo M-Paket / BMW Performance,2013,147 kW (200 CP),Diesel, 136.700 km,automata,22.950 EUR (brut)
BMW 530d xDrive Sport-Aut.,2012,190 kW (258 CP),Diesel, 201.000 km,automata,19.999 EUR (brut)
BMW 520d Aut.,2013,135 kW (184 CP),Diesel, 119.000 km,automata,16.700 EUR (brut)
BMW 525d Sport-Aut.,2010,150 kW (204 CP),Diesel, 138.000 km,automata,12.400 EUR (brut)
BMW 525d Edition Exclusive,2009,145 kW (197 CP),Diesel, 120.000 km,automata,13.999 EUR (brut)
BMW 520 Da Luxury Full Full Sunroof Tv Camera EURO,2013,135 kW (184 CP),Diesel, 94.000 km,automata,21.990 EUR (brut)
BMW 530d xDrive Aut. Nav Xen Standheizung EU6 1Hd,2015,190 kW (258 CP),Diesel, 79.750 km,automata,26.750 EUR (brut) 22.479 EUR (net)
BMW 525d Limousine Aut. M-Sport Nav Xen 19Zo EU6 1Hd,2015,160 kW (218 CP),Diesel, 113.450 km,automata,26.750 EUR (brut) 22.479 EUR (net)
"BMW 525d xDrive *PDC, Automatik, AHK*",2007,145 kW (197 CP),Diesel, 149.000 km,automata,9.900 EUR (brut)
BMW 550i xDrive M Sportpaket | Night | Dynamic Drive,2010,300 kW (408 CP),Benzina, 118.700 km,automata,24.950 EUR (brut) 20.966 EUR (net)
BMW 535d Sport-Aut. M-Paket 1Hand,2012,230 kW (313 CP),Diesel, 129.000 km,automata,18.980 EUR (brut) 15.950 EUR (net)
BMW 530 Gran Turismo 530d xDrive Gran Turismo,2011,180 kW (245 CP),Diesel, 119.786 km,automata,16.900 EUR (brut)
BMW 530d xDrive Limousine (Navi Leder HUD Kurvenl.),2016,190 kW (258 CP),Diesel, 91.280 km,automata,31.850 EUR (brut) 26.765 EUR (net)
BMW 530d xDrive Gran Turismo *NAVI* STANDHEIZUNG*,2012,180 kW (245 CP),Diesel, 146.700 km,automata,14.999 EUR (brut)
BMW 528i Aut.,2016,180 kW (245 CP),Benzina, 28.000 km,automata,15.900 EUR (brut)
BMW 520d M Sportpaket Navi Prof. Klimaaut. Head-Up,2019,140 kW (190 CP),Diesel, 1.001 km,automata,59.970 EUR (brut) 50.395 EUR (net)
BMW 520d xDrive M Sportpaket Innovationsp. Klimaaut.,2019,140 kW (190 CP),Diesel, 1.001 km,automata,59.970 EUR (brut) 50.395 EUR (net)
BMW 530d Sport-Aut. Edition Sport,2008,173 kW (235 CP),Diesel, 139.300 km,automata,12.300 EUR (brut)
BMW 525d Leder - Navi - Xenonscheinwerfer ///,2005,130 kW (177 CP),Diesel, 234.000 km,manuala,4.190 EUR (brut)
"BMW 523i TÃœV NEU, Super Zustand! Top Angebot!",2006,130 kW (177 CP),Benzina, 231.000 km,automata,5.490 EUR (brut)
BMW 540i Navi Leder Glasdach Bluetooth PDC MP3 Schn.,2018,250 kW (340 CP),Benzina, 24.550 km,automata,55.563 EUR (brut) 46.692 EUR (net)
BMW 530i xDrive Limousine M Sportpaket,2018,185 kW (252 CP),Benzina, 24.888 km,automata,53.995 EUR (brut) 45.374 EUR (net)
BMW 520d Limousine Luxury Line HiFi Navi Bus. Shz,2015,140 kW (190 CP),Diesel, 89.060 km,automata,22.543 EUR (brut) 18.944 EUR (net)
BMW 530d /Leder/Navi/Xenon/Automatik,2005,170 kW (231 CP),Diesel, 100.000 km,automata,7.900 EUR (brut)
"BMW 525d, M Sport, SD, Komfortsitze, HUD",2012,160 kW (218 CP),Diesel, 184.000 km,automata,16.750 EUR (brut) 14.076 EUR (net)
BMW 530i Limousine Sport Line Head-Up Komfortsitze H,2017,185 kW (252 CP),Benzina, 14.959 km,automata,44.984 EUR (brut) 37.802 EUR (net)
BMW 530i Limousine,2018,185 kW (252 CP),Benzina, 22.793 km,automata,54.795 EUR (brut) 46.046 EUR (net)
BMW 525 525D Sedan M-Pakket LCI 2007,2007,145 kW (197 CP),Diesel, 366.381 km,automata,4.650 EUR (brut)
"BMW 520d Limousine Navi Leder 19"" TÃœV neu Unfallfrei",2010,135 kW (184 CP),Diesel, 129.600 km,manuala,14.999 EUR (brut)
"BMW 535d Edition M Sport Navi-Prof Standh.19""",2008,210 kW (286 CP),Diesel, 111.500 km,automata,20.927 EUR (brut)
BMW 525  Vollausstattung (headUp/key less go),2007,145 kW (197 CP),Diesel, 265.400 km,automata,7.499 EUR (brut)
BMW 525i Lim. Leder/Xenon/Pdc/TÃ¼v Neu/Garantie,2006,160 kW (218 CP),Benzina, 137.000 km,manuala,8.990 EUR (brut)
BMW 523i Edition Lifestyle AUTOMATIK-LEDER-XENON-PDC,2009,140 kW (190 CP),Benzina, 113.000 km,automata,12.750 EUR (brut)
BMW 530d xDrive Aut.Navi Prof Xenon Soft Close Sport,2013,190 kW (258 CP),Diesel, 59.897 km,automata,20.999 EUR (brut)
BMW 525d *M-PAKET *LEDER *AUTOMATIK *NAVI *XENON,2005,130 kW (177 CP),Diesel, 243.841 km,automata,5.750 EUR (brut)
BMW 530d Sport-Aut. M Sportpaket H/K HUD Kamera Voll,2016,190 kW (258 CP),Diesel, 29.597 km,automata,34.499 EUR (brut) 28.991 EUR (net)
BMW 530d Gran Turismo Aut.Soft Cl HeadUp Kamera Voll,2011,180 kW (245 CP),Diesel, 128.100 km,automata,17.999 EUR (brut)
"BMW 535i Lim. M Paket Navi-Prof HeadUp ACC 19""",2015,225 kW (306 CP),Benzina, 160.850 km,automata,27.927 EUR (brut) 23.468 EUR (net)
BMW 525dA Limousine/Autom/Leder/Xenon/Navi,2006,130 kW (177 CP),Diesel, 68.000 km,automata,10.490 EUR (brut)
BMW 520d xDrive 190PS LEDER beige/SPORTSITZE/NAVI,2015,140 kW (190 CP),Diesel, 166.573 km,automata,19.890 EUR (brut) 16.714 EUR (net)
BMW 530d GRAND TURISMO*xDrive*NAVI*AUTOMATIK*LEDER*,2011,180 kW (245 CP),Diesel, 127.000 km,automata,23.999 EUR (brut)
BMW 530i xDrive mtl. ab 469 ‚¬ M-Sportp./Alarm/Durchl,2018,185 kW (252 CP),Benzina, 15.943 km,automata,48.990 EUR (brut) 41.168 EUR (net)
"BMW 530d xDrive M Sport,20"",SC,Pano,DAP,Standh.,AdFw",2018,195 kW (265 CP),Diesel, 19.340 km,automata,58.450 EUR (brut) 48.708 EUR (net)
BMW 530d xDrive Limousine Head-Up HiFi LED WLAN GSD,2017,195 kW (265 CP),Diesel, 19.620 km,automata,51.490 EUR (brut) 43.269 EUR (net)
BMW 520d Edition Exclusive mit Standheizung,2009,130 kW (177 CP),Diesel, 137.263 km,manuala,9.900 EUR (brut)
BMW 520 d Leder/Navi/AD/Kurvenlicht/eSitz/HUD/Fernli,2011,135 kW (184 CP),Diesel, 112.150 km,automata,16.990 EUR (brut)
BMW 535d Sport-Aut.,2010,220 kW (299 CP),Diesel, 199.985 km,automata,16.500 EUR (brut)
BMW 530d GT xDrive -Navi-Leder-Xenon-Kamera-PDC,2011,180 kW (245 CP),Diesel, 262.000 km,automata,13.950 EUR (brut)
BMW 530d NAVI-LEDER-BI-XENON-PDC,2009,173 kW (235 CP),Diesel, 185.000 km,automata,8.999 EUR (brut)
BMW 530d GT-Navi-Leder-BiXenon-Panorama-Massage-Voll,2009,180 kW (245 CP),Diesel, 159.000 km,automata,17.999 EUR (brut)
BMW 535i Aut.,2015,225 kW (306 CP),Benzina, 55.000 km,automata,30.990 EUR (brut)
BMW 525i Aut.,2008,160 kW (218 CP),Benzina, 159.050 km,automata,8.900 EUR (brut)
"BMW 520d M Sportpaket Komforts Integral 0Anz=479,-br",2018,140 kW (190 CP),Diesel, 27.600 km,automata,47.950 EUR (brut) 40.294 EUR (net)
BMW 520d Aut. Navi Klimaaut. PDC Xenon,2014,140 kW (190 CP),Diesel, 42.200 km,automata,20.999 EUR (brut) 17.646 EUR (net)
BMW 520d LIMO/AUTOMATIK/KLIMAAUT.STANDHZ.,2009,130 kW (177 CP),Diesel, 114.000 km,automata,9.990 EUR (brut)
BMW 525d Aut. Edition Sport,2008,213 kW (290 CP),Diesel, 214.358 km,automata,9.999 EUR (brut)
BMW 530 D XDRIVE A Leder Navi-M-Sportpaket RÃ¼ckfahrk,2016,190 kW (258 CP),Diesel, 66.467 km,automata,35.900 EUR (brut) 30.168 EUR (net)
BMW 535d Sitzhzg PDC Xenon Leder Navi 1.Hand SR/WR,2007,200 kW (272 CP),Diesel, 187.630 km,automata,10.690 EUR (brut) 8.983 EUR (net)
BMW 550i xDrive Navi Prof. Innovationsp. Aut. LM PDC,2016,330 kW (449 CP),Benzina, 38.500 km,automata,43.390 EUR (brut) 36.462 EUR (net)
BMW 530d Navi Prof. HUD Komfortsitze Driving Assista,2016,190 kW (258 CP),Diesel, 155.500 km,automata,24.490 EUR (brut) 20.580 EUR (net)
BMW 530d M-Sportpaket SAG Nav Xen eGSD PDC Temp Sthz,2014,190 kW (258 CP),Diesel, 89.165 km,automata,29.980 EUR (brut) 25.193 EUR (net)
